Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_228.jpg,0,1,0,5.016281,104.6418,172.0705,1.39386,104.1609,-0.002067331
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_294.jpg,0,1,0,4.998459,104.569,172.3629,1.424519,104.1295,-0.001699562
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_360.jpg,0,1,0,5.016444,104.4965,172.6556,1.465084,104.0966,-0.001447886
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_428.jpg,0,1,0,4.999067,104.4004,173.0455,1.487439,104.0634,-0.004306711
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_494.jpg,0,1,0,5.022444,104.3288,173.3366,1.421132,104.0338,-0.001315536
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_560.jpg,0,1,0,5.00946,104.2572,173.6282,1.380459,103.9984,-0.001367262
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_627.jpg,0,1,0,5.018166,104.1619,174.0177,1.36102,103.9538,-0.001449783
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_693.jpg,-1.427889,1,0,4.994541,104.0909,174.3098,1.359896,103.8699,-0.001144979
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_761.jpg,-4.516579,1,0,5.016202,104.0213,174.6027,1.376695,103.5619,-0.0002445166
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_827.jpg,-4.511243,1,0,4.998793,103.932,174.9945,1.415087,102.757,-0.001118424
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_894.jpg,-1.514825,1,0,5.008169,103.8664,175.2887,1.452542,102.3118,-0.003435195
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_960.jpg,0,1,0,4.996374,103.8012,175.5832,1.495465,102.1376,359.9942
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_027.jpg,0,1,0,5.007466,103.7154,175.9749,1.493332,102.0713,-0.005011485
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_092.jpg,0,1,0,5.015124,103.652,176.2691,1.493673,102.0548,-0.004707866
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_162.jpg,-1.50432,1,0,5.006233,103.589,176.5637,1.507413,102.0226,-0.004238144
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_227.jpg,-4.614849,1,0,5.02898,103.508,176.9557,1.450295,101.6003,-0.001852749
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_293.jpg,-7.521213,1,0,4.997311,103.451,177.2494,1.360906,100.8858,-0.001912752
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_359.jpg,-4.521213,1,0,5.015821,103.3971,177.5442,1.299493,100.1239,359.9626
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_428.jpg,-1.474486,1,0,4.999882,103.3278,177.9381,1.247684,99.47595,359.8698
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_493.jpg,0,1,0,5.012012,103.2766,178.2342,1.229877,99.31784,359.7976
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_560.jpg,-2.995532,1,0,5.004549,103.2262,178.5303,1.194436,99.14932,359.7639
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_627.jpg,-6.024738,1,0,5.012926,103.1646,178.9249,1.12191,98.51068,359.6679
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_692.jpg,-8.962707,1,0,5.013525,103.1225,179.2208,0.9954685,97.54874,359.6274
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_761.jpg,-12.0333,1,0,5.001227,103.0886,179.5158,0.8488891,96.39023,359.4577
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_828.jpg,-15,1,0,5.011444,103.0534,179.9089,0.5279628,94.02042,359.2358
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_893.jpg,-15,1,0,5.010077,103.0387,180.2031,0.2192211,91.99576,358.9596
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_30_959.jpg,-15,1,0,5.008695,103.0317,180.497,359.8907,89.98452,358.7159
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_026.jpg,-15,1,0,5.005152,103.0309,180.8954,359.8429,87.64274,358.6597
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_092.jpg,-15,1,0,5.0011,103.0401,181.1983,0.04064229,85.89524,358.7452
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_159.jpg,-15,0.8990265,0,5.004575,103.0615,181.4989,0.11653,83.7381,358.8391
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_227.jpg,-13.48331,0.6991372,0,5.003201,103.1094,181.8932,359.9939,80.68325,358.836
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_294.jpg,-10.44899,0.4968492,0,5.001912,103.1589,182.1887,0.006636703,78.84373,358.7307
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_360.jpg,-7.446627,0.4983187,0,4.999353,103.2144,182.4826,359.986,77.43037,358.7277
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_428.jpg,-4.468061,0.6968898,0,5.005415,103.2975,182.8743,0.01762514,76.08922,358.8598
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_494.jpg,-1.452332,0.8979384,0,5.00611,103.3669,183.166,359.9922,75.5043,358.928
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_558.jpg,0,1,0,5.011189,103.4403,183.4581,0.02591625,75.26602,358.9723
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_624.jpg,0,1,0,5.011156,103.5406,183.8477,0.1068914,75.17426,359.0402
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_690.jpg,0,1,0,5.011668,103.617,184.1404,0.2132247,75.15144,359.1111
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_757.jpg,3.015582,1,0,5.006218,103.693,184.4341,0.3605263,75.2857,359.2195
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_824.jpg,6.005114,1,0,5.0109,103.7825,184.8218,0.1968924,75.98519,359.864
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_891.jpg,9.003915,1,0,4.996328,103.8368,185.1066,359.6172,76.89029,0.8877767
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_31_958.jpg,12.02956,1,0,4.988223,103.8779,185.3841,358.5574,78.13134,2.490952
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_024.jpg,15,1,0,5.035933,103.933,185.7613,357.659,80.46646,4.543294
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_091.jpg,13.47539,0.8001624,0,4.964808,103.98,186.0508,357.5218,81.57383,5.642973
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_159.jpg,10.34734,0.5916258,0,4.945396,104.0264,186.3493,357.8685,81.70765,6.361577
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_225.jpg,7.463558,0.3993735,0,4.929834,104.0936,186.7547,358.7961,81.50874,6.798336
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_292.jpg,4.438505,0.1977034,0,4.95643,104.1478,187.0652,359.811,81.26501,6.61952
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_359.jpg,1.436677,0,0,4.946011,104.2034,187.3712,0.6352937,81.35962,5.954459
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_426.jpg,0,0,0.09998155,4.945093,104.279,187.7689,1.174307,81.55693,4.347618
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_491.jpg,0,0,0.2966253,4.93481,104.3348,188.0603,1.254828,81.93796,2.750307
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_560.jpg,0,0,0.4960554,4.895319,104.3871,188.343,0.9777948,82.44183,0.8942698
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_625.jpg,0,0,0.7041107,4.719119,104.4332,188.6941,359.7711,82.41204,359.0524
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_691.jpg,0,0,0.8970166,4.577989,104.4571,188.9492,358.8802,82.13044,358.3489
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_759.jpg,0,0,1,4.451303,104.4801,189.2024,358.1805,81.53645,357.925
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_826.jpg,0,0,1,4.372731,104.5105,189.541,357.6659,81.1556,357.8608
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_893.jpg,0,0,1,4.293802,104.5327,189.7961,357.6183,81.19525,358.23
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_32_959.jpg,0,0,1,4.166396,104.5548,190.0502,357.8276,81.73334,358.9138
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_026.jpg,0,0,1,4.055801,104.583,190.3793,358.2972,83.62878,0.09983084
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_092.jpg,0,0,1,3.855834,104.6054,190.6117,358.7415,85.52911,0.7652071
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_159.jpg,0,0,1,3.518495,104.6248,190.8258,358.9579,87.24278,1.205777
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_226.jpg,0,0,1,3.321532,104.646,191.0856,358.9357,90.11505,1.378979
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_293.jpg,0,0,1,3.006457,104.6473,191.2444,358.0166,90.96094,1.736038
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_359.jpg,0,0,0,2.74573,104.6313,191.3736,356.1189,91.35068,2.843706
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_427.jpg,0,0,0,2.679682,104.6106,191.531,353.1302,91.07059,4.380927
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_492.jpg,0,0,0,2.570805,104.5892,191.6275,350.1459,90.03699,5.783368
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_559.jpg,0,0,0,2.38821,104.5741,191.712,346.8812,89.13606,7.0591
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_626.jpg,0,0,0,2.244648,104.5723,191.8165,343.0639,88.54285,7.856162
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_693.jpg,0,0,0.1992505,1.993126,104.5744,191.8952,340.7016,88.58821,8.115714
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_759.jpg,0,0,0.4020739,1.762948,104.5685,191.9514,337.8826,88.37394,8.544851
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_826.jpg,0,0,0.6015754,1.377007,104.5699,192.0086,334.7527,88.29604,8.219923
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_891.jpg,0,0,0.7979717,1.196699,104.5692,192.0306,332.369,88.44063,7.962934
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_33_957.jpg,0,0,0.9965231,0.6664243,104.5683,192.0338,330.233,88.35176,7.309661
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_024.jpg,0,0,1,0.4093848,104.5603,192.0294,328.3477,88.18729,6.634007
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_092.jpg,0,0,1,0.2721837,104.5538,192.0281,327.6889,88.08141,6.282259
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_161.jpg,0,0,1,0.157915,104.549,192.0283,327.5713,87.94724,5.963054
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_226.jpg,0,0,1,-0.1398958,104.5426,192.0313,328.4116,87.75425,5.689244
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_293.jpg,0,0,1,-0.2520955,104.5378,192.0354,329.7769,87.59948,5.58892
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_357.jpg,0,0,1,-0.3828674,104.5362,192.0408,331.6378,87.47572,5.531094
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_425.jpg,0,0,1,-0.4589303,104.5233,192.041,334.036,86.96331,6.040833
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_492.jpg,0,0,1,-0.4658963,104.5106,192.0368,335.8236,87.64111,7.221724
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_559.jpg,0,0,1,-0.6355946,104.498,192.0302,337.7068,89.04401,8.882026
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_626.jpg,0,0,1,-0.5866029,104.4875,192.0293,340.2665,88.87106,10.39776
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_692.jpg,0,0,1,-0.6050026,104.4808,192.0297,342.1961,88.50262,11.58924
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_759.jpg,0,0,1,-0.615714,104.4719,192.0294,344.0599,88.02602,12.93981
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_823.jpg,0,0,1,-0.6511165,104.4628,192.0297,346.5352,87.45224,14.83661
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_890.jpg,0,0,1,-0.6538684,104.4577,192.0303,348.3913,87.04496,16.24612
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_34_961.jpg,0,0,1,-0.6401321,104.4507,192.0301,350.1186,86.48142,17.6698
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_027.jpg,0,0,1,-0.6102258,104.4424,192.0304,352.3572,85.79283,19.50545
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_094.jpg,0,0,1,-0.5861878,104.4372,192.0312,353.9742,85.33478,20.80107
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_160.jpg,0,0,1,-0.5305389,104.4296,192.0312,355.3804,84.75282,22.04703
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_227.jpg,0,0,1,-0.4566266,104.4228,192.0313,357.0852,84.11356,23.26695
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_294.jpg,0,0,0,-0.3695512,104.4179,192.0293,357.917,83.47168,23.49268
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_359.jpg,0,0,0,-0.293192,104.4104,192.0295,358.6979,83.11526,23.4485
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_427.jpg,0,0,0,-0.2978893,104.3981,192.0319,359.4977,82.93997,22.9494
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_494.jpg,0,0,0,-0.3171812,104.3898,192.0348,359.9204,83.06373,22.27223
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_558.jpg,0,0,0,0.381269,104.3754,192.0365,359.9079,83.08287,21.64996
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_625.jpg,0,0,0.2000812,0.3917175,104.3574,192.0399,359.6079,83.36834,20.74543
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_691.jpg,0,0,0.3991754,0.418342,104.3442,192.0424,359.0883,83.68133,20.04129
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_757.jpg,0,0,0.5965034,0.5053301,104.3303,192.0456,358.3151,84.02305,19.36725
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_827.jpg,0,0,0,0.5040073,104.3207,192.0478,357.0102,84.59676,18.16698
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_893.jpg,0,0,0,0.51243,104.3157,192.0497,355.9232,85.10296,17.13087
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_35_957.jpg,0,0,0,0.5639337,104.3111,192.0509,354.7526,85.47668,15.89544
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_026.jpg,0,0,0,0.6059192,104.3033,192.0527,353.1473,85.96616,14.11746
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_092.jpg,0,0,0,0.6463622,104.297,192.054,351.8607,86.28974,12.74798
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_159.jpg,0,0,0,0.6648055,104.2925,192.056,350.6066,86.68408,11.29809
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_224.jpg,0,0,0,0.6599982,104.2851,192.0577,348.8096,87.03269,9.418211
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_290.jpg,1.491951,0,0,0.661014,104.2793,192.0588,347.4574,87.24329,8.037428
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_357.jpg,4.550585,0,0,0.6349009,104.2747,192.0603,346.1194,87.48357,6.714788
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_427.jpg,7.629896,0,0,0.5916244,104.269,192.0613,344.3935,87.61473,4.985172
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_492.jpg,10.55088,0,0,0.573873,104.2634,192.0613,343.1347,87.60486,3.820191
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_558.jpg,13.55526,0,0,0.5155378,104.26,192.0623,342.0364,87.67888,2.671246
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_625.jpg,15,0,0,0.4748691,104.2542,192.0628,340.681,87.66499,1.361252
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_691.jpg,15,0,0,0.3995184,104.2501,192.0623,339.8982,87.53614,0.5182929
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_760.jpg,15,0,0,0.268581,104.2479,192.062,339.5247,89.36774,0.4032319
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_827.jpg,15,0,0,0.2062032,104.2479,192.063,339.5204,93.0163,0.7589988
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_893.jpg,15,0,0,0.1388715,104.248,192.0635,339.7123,95.78381,1.243159
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_36_958.jpg,15,0,0,-0.1017453,104.2484,192.0639,340.0607,98.53619,1.809773
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_025.jpg,15,0,0,-0.1191427,104.2521,192.0657,340.916,101.8797,2.26121
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_090.jpg,15,0,0,-0.1940801,104.2555,192.0673,341.8318,104.314,2.575218
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_157.jpg,15,0,0,-0.2939815,104.2585,192.0685,343.0121,106.6601,2.878745
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_226.jpg,15,0,0,-0.35748,104.2621,192.0696,345.1081,109.6284,3.344023
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_293.jpg,15,0,0,-0.4060215,104.2641,192.0731,346.9611,111.4138,3.639831
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_359.jpg,15,0,0,-0.4692307,104.2664,192.0782,348.9988,112.9978,3.968021
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_426.jpg,15,0,0,-0.4254707,104.2627,192.087,351.6086,115.0317,4.740461
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_492.jpg,15,0,0,-0.4149684,104.2558,192.0901,353.4175,116.6188,5.614784
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_559.jpg,15,0,0,-0.3679972,104.2503,192.0947,355.0903,118.1866,6.515465
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_626.jpg,15,0,0,-0.3613368,104.2436,192.1028,357.0819,120.1653,7.802721
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_692.jpg,15,0,0,-0.337943,104.2373,192.109,358.3551,121.5376,8.890934
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_760.jpg,15,0,0,-0.3350247,104.2329,192.1189,359.4417,122.3324,9.934999
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_827.jpg,15,0,0,-0.3129014,104.2234,192.1265,0.530718,123.9056,11.57018
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_37_892.jpg,15,0,0,-0.1373933,104.2225,192.1231,1.184542,126.8637,11.97085
